task,representation,n_features,model,split_seed,nominal_dose,unseen_balanced_accuracy,dose_balanced_accuracy,subject_exposure_effect,achieved_dose,normalized_mutual_information,metadata_prior_opportunity,encoding_margin,dataset,population,axis,dose_zero_exposure_effect,dose_zero_label_opportunity,dose_zero_metadata_prior_opportunity,dose_induced_amplification,opportunity_delta,metadata_prior_delta,dose_encoding_interaction,model_capacity,material_optimism_event,probability_identity
arousal,relative_power,24,gpu_mlp,20260923,0.25,0.5034176349965823,0.5064935064935064,0.0030758714969241208,0.24530545888058208,0.1923875542904973,0.06550976800976802,0.2642857142857143,EPPVR,audit_population,subject,-0.0017088174982911042,0.028281514383108507,0.00972222222222222,0.004784688995215225,0.1641060399073888,0.05578754578754579,0.04337088197552419,4.0,0,0.23139203371351333
arousal,relative_power,24,gpu_mlp,20260923,0.5,0.5034176349965823,0.5064935064935064,0.0030758714969241208,0.4968249488168865,0.36014722226636187,0.06036719816131584,0.2642857142857143,EPPVR,audit_population,subject,-0.0017088174982911042,0.028281514383108507,0.00972222222222222,0.004784688995215225,0.33186570788325337,0.05064497593909362,0.08770736565485981,4.0,0,0.42241509904393876
arousal,relative_power,24,gpu_mlp,20260923,0.75,0.5034176349965823,0.5184552289815447,0.015037593984962405,0.7162588300027207,0.5054923810586868,0.14193582561229617,0.2642857142857143,EPPVR,audit_population,subject,-0.0017088174982911042,0.028281514383108507,0.00972222222222222,0.01674641148325351,0.47721086667557827,0.13221360339007396,0.12612001476425996,4.0,0,0.8560262554649664
arousal,relative_power,24,gpu_mlp,20260923,1.0,0.5034176349965823,0.5027341079972659,-0.0006835269993163973,1.0,0.6964755853111579,0.12744406737053798,0.2642857142857143,EPPVR,audit_population,subject,-0.0017088174982911042,0.028281514383108507,0.00972222222222222,0.001025290498974707,0.6681940709280494,0.11772184514831577,0.17659414731669876,4.0,0,0.9346218309671361
arousal,relative_power,24,gpu_mlp,20261007,0.25,0.49145591250854403,0.5481886534518113,0.0567327409432673,0.2221230571983165,0.18343288220388249,0.028479236812570155,0.2595238095238095,EPPVR,audit_population,subject,0.05126452494873557,0.03673741436081172,-0.0010198135198135122,0.005468215994531733,0.14669546784307078,0.029499050332383668,0.03807096665451122,4.0,0,0.1319317338962897
arousal,relative_power,24,gpu_mlp,20261007,0.5,0.49145591250854403,0.5584415584415584,0.06698564593301437,0.457641156368368,0.3399347258332666,-0.02244345161011828,0.2595238095238095,EPPVR,audit_population,subject,0.05126452494873557,0.03673741436081172,-0.0010198135198135122,0.015721120984278802,0.3031973114724549,-0.021423638090304765,0.07868692131070852,4.0,0,0.14524237702761725
arousal,relative_power,24,gpu_mlp,20261007,0.75,0.49145591250854403,0.5536568694463431,0.062200956937799035,0.6601373945010655,0.4754712082049724,-0.008498445998445977,0.2595238095238095,EPPVR,audit_population,subject,0.05126452494873557,0.03673741436081172,-0.0010198135198135122,0.010936431989063466,0.43873379384416067,-0.007478632478632465,0.11386186554527025,4.0,0,0.3141702632970404
arousal,relative_power,24,gpu_mlp,20261007,1.0,0.49145591250854403,0.5714285714285714,0.07997265892002736,0.9,0.6331187898085061,0.028479236812570155,0.2595238095238095,EPPVR,audit_population,subject,0.05126452494873557,0.03673741436081172,-0.0010198135198135122,0.028708133971291794,0.5963813754476944,0.029499050332383668,0.15477516648523496,4.0,1,0.666612937826983
arousal,relative_power,24,linear_logistic,20260813,0.25,0.4979494190020506,0.4935064935064935,-0.004442925495557082,0.24297536880791265,0.19971834196406696,0.0536401098901099,0.3023809523809524,EPPVR,audit_population,subject,0.035543403964456544,0.03832048053574832,0.06730769230769232,-0.039986329460013625,0.16139786142831863,-0.013667582417582418,0.048803639050943974,1.0,0,0.14646514490592355
arousal,relative_power,24,linear_logistic,20260813,0.5,0.4979494190020506,0.508544087491456,0.010594668489405379,0.4972113779556527,0.37003834833545224,0.08392857142857144,0.3023809523809524,EPPVR,audit_population,subject,0.035543403964456544,0.03832048053574832,0.06730769230769232,-0.024948735475051165,0.3317178677997039,0.016620879120879117,0.10030516478705334,1.0,0,0.4332357409531182
arousal,relative_power,24,linear_logistic,20260813,0.75,0.4979494190020506,0.4935064935064935,-0.004442925495557082,0.734684368907701,0.5273918797214072,0.09213522588522591,0.3023809523809524,EPPVR,audit_population,subject,0.035543403964456544,0.03832048053574832,0.06730769230769232,-0.039986329460013625,0.4890713991856589,0.02482753357753359,0.1478858754680445,1.0,0,0.691382097949583
arousal,relative_power,24,linear_logistic,20260813,1.0,0.4979494190020506,0.5287081339712919,0.03075871496924132,1.0,0.7044244726310994,0.11571275946275947,0.3023809523809524,EPPVR,audit_population,subject,0.035543403964456544,0.03832048053574832,0.06730769230769232,-0.004784688995215225,0.6661039920953511,0.04840506715506715,0.20141715951454667,1.0,0,0.9035678479346909
arousal,relative_power,24,linear_logistic,20260829,0.25,0.49008885850991113,0.49658236500341757,0.00649350649350644,0.24568983923001922,0.19730505464104242,0.019973221223221215,0.29047619047619044,EPPVR,audit_population,subject,0.015037593984962405,0.02710409737226659,0.00972222222222222,-0.008544087491455965,0.17020095726877582,0.010250999000998995,0.04943932568283488,1.0,0,0.09440564523992366
arousal,relative_power,24,linear_logistic,20260829,0.5,0.49008885850991113,0.5256322624743677,0.035543403964456544,0.4968301794493207,0.37154243494889283,0.07135142635142634,0.29047619047619044,EPPVR,audit_population,subject,0.015037593984962405,0.02710409737226659,0.00972222222222222,0.02050580997949414,0.34443833757662623,0.06162920412920412,0.10005113615321047,1.0,1,0.393487186459406
arousal,relative_power,24,linear_logistic,20260829,0.75,0.49008885850991113,0.49555707450444286,0.005468215994531733,0.7037504280413203,0.5184019589722606,0.15122779997779995,0.29047619047619044,EPPVR,audit_population,subject,0.015037593984962405,0.02710409737226659,0.00972222222222222,-0.009569377990430672,0.491297861599994,0.14150557775557773,0.1427103312266649,1.0,0,0.8418819417843592
arousal,relative_power,24,linear_logistic,20260829,1.0,0.49008885850991113,0.5153793574846206,0.025290498974709474,1.0,0.7208149199262481,0.070008325008325,0.29047619047619044,EPPVR,audit_population,subject,0.015037593984962405,0.02710409737226659,0.00972222222222222,0.01025290498974707,0.6937108225539815,0.06028610278610278,0.2015064770275851,1.0,0,0.8352679254274552
arousal,relative_power,24,linear_logistic,20260911,0.25,0.5341763499658236,0.5557074504442925,0.021531100478468845,0.24694652520578472,0.2002118780001542,0.055018939393939405,0.2952380952380952,EPPVR,audit_population,subject,-0.03246753246753242,0.045325065194091685,0.015909090909090918,0.05399863294600127,0.1548868128060625,0.03910984848484848,0.04572848759036131,1.0,1,0.1419466405614221
arousal,relative_power,24,linear_logistic,20260911,0.5,0.5341763499658236,0.5293916609706083,-0.004784688995215336,0.49207136214971736,0.35491352361124906,0.15294823232323235,0.2952380952380952,EPPVR,audit_population,subject,-0.03246753246753242,0.045325065194091685,0.015909090909090918,0.027682843472317087,0.3095884584171574,0.13703914141414142,0.09140230677077978,1.0,1,0.6538279434831671
arousal,relative_power,24,linear_logistic,20260911,0.75,0.5341763499658236,0.507177033492823,-0.02699931647300069,0.7394175875316934,0.50674992327808,0.07397727272727272,0.2952380952380952,EPPVR,audit_population,subject,-0.03246753246753242,0.045325065194091685,0.015909090909090918,0.005468215994531733,0.4614248580839883,0.05806818181818181,0.1362301961962251,1.0,0,0.5807905735554393
arousal,relative_power,24,linear_logistic,20260911,1.0,0.5341763499658236,0.5591250854408749,0.024948735475051276,1.0,0.673858332101686,0.1510037878787879,0.2952380952380952,EPPVR,audit_population,subject,-0.03246753246753242,0.045325065194091685,0.015909090909090918,0.0574162679425837,0.6285332669075943,0.13509469696969698,0.18556696451557542,1.0,1,0.9250479464405361
arousal,relative_power,24,linear_logistic,20260923,0.25,0.5146958304853042,0.5331510594668489,0.018455228981544725,0.24530545888058208,0.1923875542904973,0.06550976800976802,0.2642857142857143,EPPVR,audit_population,subject,-0.01025290498974718,0.028281514383108507,0.00972222222222222,0.028708133971291905,0.1641060399073888,0.05578754578754579,0.04337088197552419,1.0,1,0.1590914542139971
arousal,relative_power,24,linear_logistic,20260923,0.5,0.5146958304853042,0.5399863294600137,0.025290498974709474,0.4968249488168865,0.36014722226636187,0.06036719816131584,0.2642857142857143,EPPVR,audit_population,subject,-0.01025290498974718,0.028281514383108507,0.00972222222222222,0.035543403964456655,0.33186570788325337,0.05064497593909362,0.08770736565485981,1.0,1,0.31487986821139613
arousal,relative_power,24,linear_logistic,20260923,0.75,0.5146958304853042,0.504442925495557,-0.01025290498974718,0.7162588300027207,0.5054923810586868,0.14193582561229617,0.2642857142857143,EPPVR,audit_population,subject,-0.01025290498974718,0.028281514383108507,0.00972222222222222,0.0,0.47721086667557827,0.13221360339007396,0.12612001476425996,1.0,0,0.7888710953527667
arousal,relative_power,24,linear_logistic,20260923,1.0,0.5146958304853042,0.5615174299384825,0.04682159945317832,1.0,0.6964755853111579,0.12744406737053798,0.2642857142857143,EPPVR,audit_population,subject,-0.01025290498974718,0.028281514383108507,0.00972222222222222,0.0570745044429255,0.6681940709280494,0.11772184514831577,0.17659414731669876,1.0,1,0.8998372507504075
arousal,relative_power,24,linear_logistic,20261007,0.25,0.5095693779904307,0.49248120300751874,-0.01708817498291193,0.2221230571983165,0.18343288220388249,0.028479236812570155,0.2595238095238095,EPPVR,audit_population,subject,0.017429938482570018,0.03673741436081172,-0.0010198135198135122,-0.03451811346548195,0.14669546784307078,0.029499050332383668,0.03807096665451122,1.0,0,0.0871833416480389
arousal,relative_power,24,linear_logistic,20261007,0.5,0.5095693779904307,0.5140123034859877,0.004442925495557026,0.457641156368368,0.3399347258332666,-0.02244345161011828,0.2595238095238095,EPPVR,audit_population,subject,0.017429938482570018,0.03673741436081172,-0.0010198135198135122,-0.012987012987012991,0.3031973114724549,-0.021423638090304765,0.07868692131070852,1.0,0,0.09648108484946209
arousal,relative_power,24,linear_logistic,20261007,0.75,0.5095693779904307,0.5205058099794941,0.010936431989063466,0.6601373945010655,0.4754712082049724,-0.008498445998445977,0.2595238095238095,EPPVR,audit_population,subject,0.017429938482570018,0.03673741436081172,-0.0010198135198135122,-0.006493506493506551,0.43873379384416067,-0.007478632478632465,0.11386186554527025,1.0,0,0.22352687914968855
arousal,relative_power,24,linear_logistic,20261007,1.0,0.5095693779904307,0.5109364319890636,0.0013670539986329056,0.9,0.6331187898085061,0.028479236812570155,0.2595238095238095,EPPVR,audit_population,subject,0.017429938482570018,0.03673741436081172,-0.0010198135198135122,-0.016062884483937112,0.5963813754476944,0.029499050332383668,0.15477516648523496,1.0,0,0.5568455053796372
valence,all,72,gpu_mlp,20260813,0.25,0.4678742310321258,0.475393028024607,0.007518796992481203,0.2452562047928969,0.1799866344178575,-0.04014346764346764,0.4952380952380952,EPPVR,audit_population,subject,-0.001025290498974707,0.03259283267733455,-0.03888888888888889,0.00854408749145591,0.14739380174052297,-0.001254578754578753,0.07299502562387804,4.0,0,0.08818984671387468
valence,all,72,gpu_mlp,20260813,0.5,0.4678742310321258,0.49008885850991113,0.022214627477785354,0.5027764468765981,0.3407249182791975,-0.0340533078033078,0.4952380952380952,EPPVR,audit_population,subject,-0.001025290498974707,0.03259283267733455,-0.03888888888888889,0.02323991797676006,0.30813208560186295,0.004835581085581089,0.1525987471552083,4.0,1,0.2579056054413242
valence,all,72,gpu_mlp,20260813,0.75,0.4678742310321258,0.5225563909774436,0.054682159945317776,0.7599807484794286,0.48785774957077266,-0.10882131757131759,0.4952380952380952,EPPVR,audit_population,subject,-0.001025290498974707,0.03259283267733455,-0.03888888888888889,0.05570745044429248,0.4552649168934381,-0.0699324286824287,0.225464530271036,4.0,1,0.245083344132183
valence,all,72,gpu_mlp,20260813,1.0,0.4678742310321258,0.5078605604921395,0.03998632946001368,1.0,0.6410499263865612,-0.08453407703407703,0.4952380952380952,EPPVR,audit_population,subject,-0.001025290498974707,0.03259283267733455,-0.03888888888888889,0.04101161995898839,0.6084570937092266,-0.04564518814518814,0.3013311321226646,4.0,1,0.5936359251431718
valence,all,72,gpu_mlp,20260829,0.25,0.5003417634996583,0.5509227614490773,0.05058099794941895,0.2447916042827283,0.16303802383733484,0.026349900099900115,0.5095238095238095,EPPVR,audit_population,subject,0.030758714969241208,0.015503139692780799,0.0,0.01982228298017774,0.14753488414455404,0.026349900099900115,0.07517253620698705,4.0,0,0.21873909447274756
valence,all,72,gpu_mlp,20260829,0.5,0.5003417634996583,0.5676691729323308,0.06732740943267246,0.502661106355786,0.3189203537194292,0.027733447108447117,0.5095238095238095,EPPVR,audit_population,subject,0.030758714969241208,0.015503139692780799,0.0,0.03656869446343125,0.3034172140266484,0.027733447108447117,0.15459829476595893,4.0,1,0.4783049711516076
valence,all,72,gpu_mlp,20260829,0.75,0.5003417634996583,0.5403280929596719,0.03998632946001357,0.7492463377676767,0.4670121389925269,0.018049381174381172,0.5095238095238095,EPPVR,audit_population,subject,0.030758714969241208,0.015503139692780799,0.0,0.009227614490772362,0.45150899929974614,0.018049381174381172,0.23005458535748968,4.0,0,0.7048448256711866
valence,all,72,gpu_mlp,20260829,1.0,0.5003417634996583,0.569377990430622,0.06903622693096367,1.0,0.6206075800546544,0.002942543567543571,0.5095238095238095,EPPVR,audit_population,subject,0.030758714969241208,0.015503139692780799,0.0,0.038277511961722466,0.6051044403618736,0.002942543567543571,0.3083151196129546,4.0,1,0.8563492254433963
valence,all,72,gpu_mlp,20260911,0.25,0.5276828434723171,0.524606971975393,-0.0030758714969241208,0.25679517964658977,0.15833970608461295,0.002202797202797202,0.5166666666666666,EPPVR,audit_population,subject,-0.0013670539986329056,0.016576397818756982,0.008750000000000003,-0.0017088174982912152,0.14176330826585598,-0.0065472027972028005,0.07324437593735891,4.0,0,0.15835108528223515
valence,all,72,gpu_mlp,20260911,0.5,0.5276828434723171,0.5321257689678742,0.004442925495557137,0.4998161789949948,0.294868276188962,0.009054417804417809,0.5166666666666666,EPPVR,audit_population,subject,-0.0013670539986329056,0.016576397818756982,0.008750000000000003,0.005809979494190043,0.278291878370205,0.0003044178044178062,0.14378413715793925,4.0,0,0.36868513855366236
valence,all,72,gpu_mlp,20260911,0.75,0.5276828434723171,0.5516062884483937,0.02392344497607657,0.7114075505424228,0.4064443436403364,-0.018272495478377837,0.5166666666666666,EPPVR,audit_population,subject,-0.0013670539986329056,0.016576397818756982,0.008750000000000003,0.025290498974709474,0.3898679458215794,-0.027022495478377838,0.201431772007816,4.0,1,0.4700539970125276
valence,all,72,gpu_mlp,20260911,1.0,0.5276828434723171,0.5078605604921395,-0.01982228298017763,1.0,0.5700315485255019,-0.04003531599119835,0.5166666666666666,EPPVR,audit_population,subject,-0.0013670539986329056,0.016576397818756982,0.008750000000000003,-0.018455228981544725,0.5534551507067449,-0.04878531599119835,0.2859518278651515,4.0,0,0.6846143349930933
valence,all,72,gpu_mlp,20260923,0.25,0.5218728639781272,0.49282296650717705,-0.029049897470950103,0.25302006027616847,0.1618605772678334,0.03376623376623378,0.4571428571428572,EPPVR,audit_population,subject,0.011961722488038284,0.011898752184628675,0.0,-0.04101161995898839,0.14996182508320471,0.03376623376623378,0.0685539771808936,4.0,0,0.2183516137384071
valence,all,72,gpu_mlp,20260923,0.5,0.5218728639781272,0.5150375939849624,-0.00683526999316475,0.49311673997799516,0.3028891149184449,-0.012400932400932397,0.4571428571428572,EPPVR,audit_population,subject,0.011961722488038284,0.011898752184628675,0.0,-0.018796992481203034,0.29099036273381623,-0.012400932400932397,0.13302416582117316,4.0,0,0.27193326421309694
valence,all,72,gpu_mlp,20260923,0.75,0.5218728639781272,0.49179767600820234,-0.03007518796992481,0.7262204056399266,0.4382295598841253,0.005250166500166509,0.4571428571428572,EPPVR,audit_population,subject,0.011961722488038284,0.011898752184628675,0.0,-0.042036910457963095,0.42633080769949666,0.005250166500166509,0.19489408351976992,4.0,0,0.5620049678669538
valence,all,72,gpu_mlp,20260923,1.0,0.5218728639781272,0.5017088174982912,-0.02016404647983594,1.0,0.6032781211825751,0.0018847818847818943,0.4571428571428572,EPPVR,audit_population,subject,0.011961722488038284,0.011898752184628675,0.0,-0.032125768967874224,0.5913793689979464,0.0018847818847818943,0.27034485439906125,4.0,0,0.7974631028137741
valence,all,72,gpu_mlp,20261007,0.25,0.5468215994531784,0.5642515379357484,0.017429938482570018,0.2509002849538281,0.1558260650661251,0.00653679653679653,0.45000000000000007,EPPVR,audit_population,subject,-0.006493506493506551,0.010352308373376355,0.0,0.02392344497607657,0.14547375669274873,0.00653679653679653,0.06546319051173694,4.0,1,0.14864834540961885
valence,all,72,gpu_mlp,20261007,0.5,0.5468215994531784,0.5727956254272044,0.025974025974025983,0.5065856991830315,0.30454796505566395,0.02082251082251082,0.45000000000000007,EPPVR,audit_population,subject,-0.006493506493506551,0.010352308373376355,0.0,0.032467532467532534,0.2941956566822876,0.02082251082251082,0.13238804550702943,4.0,1,0.3833646923574493
valence,all,72,gpu_mlp,20261007,0.75,0.5468215994531784,0.5502392344497608,0.0034176349965823194,0.7545612507810111,0.4484486261285279,-0.027822594072594076,0.45000000000000007,EPPVR,audit_population,subject,-0.006493506493506551,0.010352308373376355,0.0,0.00991114149008887,0.43809631775515157,-0.027822594072594076,0.19714334298981823,4.0,0,0.44774430314427344
valence,all,72,gpu_mlp,20261007,1.0,0.5468215994531784,0.5502392344497608,0.0034176349965823194,1.0,0.5920910540859329,-0.03418623043623044,0.45000000000000007,EPPVR,audit_population,subject,-0.006493506493506551,0.010352308373376355,0.0,0.00991114149008887,0.5817387457125566,-0.03418623043623044,0.2617824355706505,4.0,0,0.6694922905031454
valence,all,72,linear_logistic,20260813,0.25,0.49077238550922764,0.46479835953520166,-0.025974025974025983,0.2452562047928969,0.1799866344178575,-0.04014346764346764,0.4952380952380952,EPPVR,audit_population,subject,-0.028024606971975397,0.03259283267733455,-0.03888888888888889,0.002050580997949414,0.14739380174052297,-0.001254578754578753,0.07299502562387804,1.0,0,0.057298459327932476
valence,all,72,linear_logistic,20260813,0.5,0.49077238550922764,0.461038961038961,-0.02973342447026661,0.5027764468765981,0.3407249182791975,-0.0340533078033078,0.4952380952380952,EPPVR,audit_population,subject,-0.028024606971975397,0.03259283267733455,-0.03888888888888889,-0.0017088174982912152,0.30813208560186295,0.004835581085581089,0.1525987471552083,1.0,0,0.17925268336198125
valence,all,72,linear_logistic,20260813,0.75,0.49077238550922764,0.4524948735475051,-0.03827751196172252,0.7599807484794286,0.48785774957077266,-0.10882131757131759,0.4952380952380952,EPPVR,audit_population,subject,-0.028024606971975397,0.03259283267733455,-0.03888888888888889,-0.010252904989747125,0.4552649168934381,-0.0699324286824287,0.225464530271036,1.0,0,0.16944791419954985
valence,all,72,linear_logistic,20260813,1.0,0.49077238550922764,0.508544087491456,0.017771701982228327,1.0,0.6410499263865612,-0.08453407703407703,0.4952380952380952,EPPVR,audit_population,subject,-0.028024606971975397,0.03259283267733455,-0.03888888888888889,0.045796308954203724,0.6084570937092266,-0.04564518814518814,0.3013311321226646,1.0,1,0.4786331914743517
valence,all,72,linear_logistic,20260829,0.25,0.48564593301435405,0.5143540669856459,0.02870813397129185,0.2447916042827283,0.16303802383733484,0.026349900099900115,0.5095238095238095,EPPVR,audit_population,subject,0.021189336978810702,0.015503139692780799,0.0,0.007518796992481147,0.14753488414455404,0.026349900099900115,0.07517253620698705,1.0,0,0.14962242233193862
valence,all,72,linear_logistic,20260829,0.5,0.48564593301435405,0.5078605604921395,0.02221462747778541,0.502661106355786,0.3189203537194292,0.027733447108447117,0.5095238095238095,EPPVR,audit_population,subject,0.021189336978810702,0.015503139692780799,0.0,0.001025290498974707,0.3034172140266484,0.027733447108447117,0.15459829476595893,1.0,0,0.3655464613437549
valence,all,72,linear_logistic,20260829,0.75,0.48564593301435405,0.5153793574846206,0.029733424470266556,0.7492463377676767,0.4670121389925269,0.018049381174381172,0.5095238095238095,EPPVR,audit_population,subject,0.021189336978810702,0.015503139692780799,0.0,0.008544087491455854,0.45150899929974614,0.018049381174381172,0.23005458535748968,1.0,0,0.6001140662247076
valence,all,72,linear_logistic,20260829,1.0,0.48564593301435405,0.5143540669856459,0.02870813397129185,1.0,0.6206075800546544,0.002942543567543571,0.5095238095238095,EPPVR,audit_population,subject,0.021189336978810702,0.015503139692780799,0.0,0.007518796992481147,0.6051044403618736,0.002942543567543571,0.3083151196129546,1.0,0,0.7893076332402815
valence,all,72,linear_logistic,20260911,0.25,0.5153793574846206,0.5064935064935064,-0.008885850991114164,0.25679517964658977,0.15833970608461295,0.002202797202797202,0.5166666666666666,EPPVR,audit_population,subject,0.008544087491455965,0.016576397818756982,0.008750000000000003,-0.01742993848257013,0.14176330826585598,-0.0065472027972028005,0.07324437593735891,1.0,0,0.10573328094386646
valence,all,72,linear_logistic,20260911,0.5,0.5153793574846206,0.5078605604921395,-0.007518796992481147,0.4998161789949948,0.294868276188962,0.009054417804417809,0.5166666666666666,EPPVR,audit_population,subject,0.008544087491455965,0.016576397818756982,0.008750000000000003,-0.016062884483937112,0.278291878370205,0.0003044178044178062,0.14378413715793925,1.0,0,0.26847025378007044
valence,all,72,linear_logistic,20260911,0.75,0.5153793574846206,0.46924128503075874,-0.04613807245386187,0.7114075505424228,0.4064443436403364,-0.018272495478377837,0.5166666666666666,EPPVR,audit_population,subject,0.008544087491455965,0.016576397818756982,0.008750000000000003,-0.05468215994531783,0.3898679458215794,-0.027022495478377838,0.201431772007816,1.0,0,0.3579061722874397
valence,all,72,linear_logistic,20260911,1.0,0.5153793574846206,0.48427887901572114,-0.031100478468899462,1.0,0.5700315485255019,-0.04003531599119835,0.5166666666666666,EPPVR,audit_population,subject,0.008544087491455965,0.016576397818756982,0.008750000000000003,-0.03964456596035543,0.5534551507067449,-0.04878531599119835,0.2859518278651515,1.0,0,0.5770130139462064
valence,all,72,linear_logistic,20260923,0.25,0.4935064935064935,0.49179767600820234,-0.0017088174982911597,0.25302006027616847,0.1618605772678334,0.03376623376623378,0.4571428571428572,EPPVR,audit_population,subject,0.010252904989747125,0.011898752184628675,0.0,-0.011961722488038284,0.14996182508320471,0.03376623376623378,0.0685539771808936,1.0,0,0.1493339739956419
valence,all,72,linear_logistic,20260923,0.5,0.4935064935064935,0.4945317840054682,0.001025290498974707,0.49311673997799516,0.3028891149184449,-0.012400932400932397,0.4571428571428572,EPPVR,audit_population,subject,0.010252904989747125,0.011898752184628675,0.0,-0.009227614490772418,0.29099036273381623,-0.012400932400932397,0.13302416582117316,1.0,0,0.1900982248196745
valence,all,72,linear_logistic,20260923,0.75,0.4935064935064935,0.5054682159945317,0.011961722488038229,0.7262204056399266,0.4382295598841253,0.005250166500166509,0.4571428571428572,EPPVR,audit_population,subject,0.010252904989747125,0.011898752184628675,0.0,0.0017088174982911042,0.42633080769949666,0.005250166500166509,0.19489408351976992,1.0,0,0.4463985371979149
valence,all,72,linear_logistic,20260923,1.0,0.4935064935064935,0.49624060150375937,0.0027341079972658666,1.0,0.6032781211825751,0.0018847818847818943,0.4571428571428572,EPPVR,audit_population,subject,0.010252904989747125,0.011898752184628675,0.0,-0.007518796992481258,0.5913793689979464,0.0018847818847818943,0.27034485439906125,1.0,0,0.7121763209592088
valence,all,72,linear_logistic,20261007,0.25,0.4935064935064935,0.5157211209842789,0.02221462747778541,0.2509002849538281,0.1558260650661251,0.00653679653679653,0.45000000000000007,EPPVR,audit_population,subject,0.023239917976760116,0.010352308373376355,0.0,-0.001025290498974707,0.14547375669274873,0.00653679653679653,0.06546319051173694,1.0,0,0.09887586186339577
valence,all,72,linear_logistic,20261007,0.5,0.4935064935064935,0.5345181134654818,0.04101161995898833,0.5065856991830315,0.30454796505566395,0.02082251082251082,0.45000000000000007,EPPVR,audit_population,subject,0.023239917976760116,0.010352308373376355,0.0,0.017771701982228216,0.2941956566822876,0.02082251082251082,0.13238804550702943,1.0,0,0.2809352741650368
valence,all,72,linear_logistic,20261007,0.75,0.4935064935064935,0.4726589200273411,-0.020847573479152393,0.7545612507810111,0.4484486261285279,-0.027822594072594076,0.45000000000000007,EPPVR,audit_population,subject,0.023239917976760116,0.010352308373376355,0.0,-0.04408749145591251,0.43809631775515157,-0.027822594072594076,0.19714334298981823,1.0,0,0.33752910656337826
valence,all,72,linear_logistic,20261007,1.0,0.4935064935064935,0.49487354750512647,0.001367053998632961,1.0,0.5920910540859329,-0.03418623043623044,0.45000000000000007,EPPVR,audit_population,subject,0.023239917976760116,0.010352308373376355,0.0,-0.021872863978127155,0.5817387457125566,-0.03418623043623044,0.2617824355706505,1.0,0,0.5600472031332352
valence,baseline_delta,72,gpu_mlp,20260813,0.25,0.5471633629528366,0.5396445659603555,-0.007518796992481147,0.2452562047928969,0.1799866344178575,-0.04014346764346764,0.5095238095238095,EPPVR,audit_population,subject,-0.002734107997265922,0.03259283267733455,-0.03888888888888889,-0.004784688995215225,0.14739380174052297,-0.001254578754578753,0.07510065136302836,4.0,0,0.09116928518205257
valence,baseline_delta,72,gpu_mlp,20260813,0.5,0.5471633629528366,0.5300751879699248,-0.01708817498291182,0.5027764468765981,0.3407249182791975,-0.0340533078033078,0.5095238095238095,EPPVR,audit_population,subject,-0.002734107997265922,0.03259283267733455,-0.03888888888888889,-0.014354066985645897,0.30813208560186295,0.004835581085581089,0.15700063409237777,4.0,0,0.26808096324665814
valence,baseline_delta,72,gpu_mlp,20260813,0.75,0.5471633629528366,0.5423786739576213,-0.004784688995215336,0.7599807484794286,0.48785774957077266,-0.10882131757131759,0.5095238095238095,EPPVR,audit_population,subject,-0.002734107997265922,0.03259283267733455,-0.03888888888888889,-0.002050580997949414,0.4552649168934381,-0.0699324286824287,0.23196831479808513,4.0,0,0.25771884408752155
valence,baseline_delta,72,gpu_mlp,20260813,1.0,0.5471633629528366,0.527341079972659,-0.01982228298017763,1.0,0.6410499263865612,-0.08453407703407703,0.5095238095238095,EPPVR,audit_population,subject,-0.002734107997265922,0.03259283267733455,-0.03888888888888889,-0.017088174982911708,0.6084570937092266,-0.04564518814518814,0.3100233763185107,4.0,0,0.6133506010219202
valence,baseline_delta,72,gpu_mlp,20260829,0.25,0.5099111414900889,0.5283663704716337,0.018455228981544836,0.2447916042827283,0.16303802383733484,0.026349900099900115,0.5285714285714285,EPPVR,audit_population,subject,0.07416267942583732,0.015503139692780799,0.0,-0.05570745044429248,0.14753488414455404,0.026349900099900115,0.07798272447640713,4.0,0,0.22717268075710229
valence,baseline_delta,72,gpu_mlp,20260829,0.5,0.5099111414900889,0.5478468899521531,0.03793574846206427,0.502661106355786,0.3189203537194292,0.027733447108447117,0.5285714285714285,EPPVR,audit_population,subject,0.07416267942583732,0.015503139692780799,0.0,-0.03622693096377305,0.3034172140266484,0.027733447108447117,0.1603776702712284,4.0,0,0.49563563002492417
valence,baseline_delta,72,gpu_mlp,20260829,0.75,0.5099111414900889,0.5338345864661654,0.02392344497607657,0.7492463377676767,0.4670121389925269,0.018049381174381172,0.5285714285714285,EPPVR,audit_population,subject,0.07416267942583732,0.015503139692780799,0.0,-0.05023923444976075,0.45150899929974614,0.018049381174381172,0.2386547567727229,4.0,0,0.7230239742724464
valence,baseline_delta,72,gpu_mlp,20260829,1.0,0.5099111414900889,0.5591250854408749,0.04921394395078604,1.0,0.6206075800546544,0.002942543567543571,0.5285714285714285,EPPVR,audit_population,subject,0.07416267942583732,0.015503139692780799,0.0,-0.024948735475051276,0.6051044403618736,0.002942543567543571,0.31984091847699025,4.0,0,0.8692924167602185
valence,baseline_delta,72,gpu_mlp,20260911,0.25,0.5372522214627478,0.5157211209842789,-0.021531100478468845,0.25679517964658977,0.15833970608461295,0.002202797202797202,0.5214285714285714,EPPVR,audit_population,subject,-0.03861927546138072,0.016576397818756982,0.008750000000000003,0.017088174982911875,0.14176330826585598,-0.0065472027972028005,0.07391943931005346,4.0,0,0.15995421251390998
