task,representation,n_features,model,split_seed,nominal_dose,unseen_balanced_accuracy,dose_balanced_accuracy,subject_exposure_effect,achieved_dose,normalized_mutual_information,metadata_prior_opportunity,population
arousal,all,72,gpu_mlp,20261007,0.0,0.47607655502392343,0.44873547505126454,-0.027341079972658888,0.0,0.03673741436081172,-0.0010198135198135122,audit_population
arousal,all,72,linear_logistic,20261007,0.0,0.49965823650034175,0.5235816814764183,0.023923444976076513,0.0,0.03673741436081172,-0.0010198135198135122,audit_population
arousal,baseline_delta,72,gpu_mlp,20261007,0.0,0.49282296650717705,0.5745044429254955,0.08168147641831847,0.0,0.03673741436081172,-0.0010198135198135122,audit_population
arousal,baseline_delta,72,linear_logistic,20261007,0.0,0.4794941900205058,0.5092276144907724,0.029733424470266556,0.0,0.03673741436081172,-0.0010198135198135122,audit_population
arousal,normalized_asymmetry,12,gpu_mlp,20261007,0.0,0.4777853725222146,0.4863294600136705,0.00854408749145591,0.0,0.03673741436081172,-0.0010198135198135122,audit_population
arousal,normalized_asymmetry,12,linear_logistic,20261007,0.0,0.46616541353383456,0.4743677375256322,0.008202323991797655,0.0,0.03673741436081172,-0.0010198135198135122,audit_population
arousal,relative_power,24,gpu_mlp,20261007,0.0,0.49145591250854403,0.5427204374572796,0.05126452494873557,0.0,0.03673741436081172,-0.0010198135198135122,audit_population
arousal,relative_power,24,linear_logistic,20261007,0.0,0.5095693779904307,0.5269993164730007,0.017429938482570018,0.0,0.03673741436081172,-0.0010198135198135122,audit_population
arousal,all,72,gpu_mlp,20261007,0.25,0.47607655502392343,0.43403964456596034,-0.042036910457963095,0.2221230571983165,0.18343288220388249,0.028479236812570155,audit_population
arousal,all,72,linear_logistic,20261007,0.25,0.49965823650034175,0.5164046479835953,0.016746411483253565,0.2221230571983165,0.18343288220388249,0.028479236812570155,audit_population
arousal,baseline_delta,72,gpu_mlp,20261007,0.25,0.49282296650717705,0.5177717019822283,0.024948735475051276,0.2221230571983165,0.18343288220388249,0.028479236812570155,audit_population
arousal,baseline_delta,72,linear_logistic,20261007,0.25,0.4794941900205058,0.5324675324675324,0.05297334244702662,0.2221230571983165,0.18343288220388249,0.028479236812570155,audit_population
arousal,normalized_asymmetry,12,gpu_mlp,20261007,0.25,0.4777853725222146,0.487012987012987,0.009227614490772418,0.2221230571983165,0.18343288220388249,0.028479236812570155,audit_population
arousal,normalized_asymmetry,12,linear_logistic,20261007,0.25,0.46616541353383456,0.4829118250170882,0.01674641148325362,0.2221230571983165,0.18343288220388249,0.028479236812570155,audit_population
arousal,relative_power,24,gpu_mlp,20261007,0.25,0.49145591250854403,0.5481886534518113,0.0567327409432673,0.2221230571983165,0.18343288220388249,0.028479236812570155,audit_population
arousal,relative_power,24,linear_logistic,20261007,0.25,0.5095693779904307,0.49248120300751874,-0.01708817498291193,0.2221230571983165,0.18343288220388249,0.028479236812570155,audit_population
arousal,all,72,gpu_mlp,20261007,0.5,0.47607655502392343,0.4589883800410116,-0.01708817498291182,0.457641156368368,0.3399347258332666,-0.02244345161011828,audit_population
arousal,all,72,linear_logistic,20261007,0.5,0.49965823650034175,0.501367053998633,0.0017088174982912707,0.457641156368368,0.3399347258332666,-0.02244345161011828,audit_population
arousal,baseline_delta,72,gpu_mlp,20261007,0.5,0.49282296650717705,0.5577580314422419,0.06493506493506485,0.457641156368368,0.3399347258332666,-0.02244345161011828,audit_population
arousal,baseline_delta,72,linear_logistic,20261007,0.5,0.4794941900205058,0.5498974709501026,0.07040328092959675,0.457641156368368,0.3399347258332666,-0.02244345161011828,audit_population
arousal,normalized_asymmetry,12,gpu_mlp,20261007,0.5,0.4777853725222146,0.487012987012987,0.009227614490772418,0.457641156368368,0.3399347258332666,-0.02244345161011828,audit_population
arousal,normalized_asymmetry,12,linear_logistic,20261007,0.5,0.46616541353383456,0.46514012303485985,-0.001025290498974707,0.457641156368368,0.3399347258332666,-0.02244345161011828,audit_population
arousal,relative_power,24,gpu_mlp,20261007,0.5,0.49145591250854403,0.5584415584415584,0.06698564593301437,0.457641156368368,0.3399347258332666,-0.02244345161011828,audit_population
arousal,relative_power,24,linear_logistic,20261007,0.5,0.5095693779904307,0.5140123034859877,0.004442925495557026,0.457641156368368,0.3399347258332666,-0.02244345161011828,audit_population
arousal,all,72,gpu_mlp,20261007,0.75,0.47607655502392343,0.43677375256322626,-0.03930280246069717,0.6601373945010655,0.4754712082049724,-0.008498445998445977,audit_population
arousal,all,72,linear_logistic,20261007,0.75,0.49965823650034175,0.5218728639781272,0.02221462747778541,0.6601373945010655,0.4754712082049724,-0.008498445998445977,audit_population
arousal,baseline_delta,72,gpu_mlp,20261007,0.75,0.49282296650717705,0.5150375939849624,0.022214627477785354,0.6601373945010655,0.4754712082049724,-0.008498445998445977,audit_population
arousal,baseline_delta,72,linear_logistic,20261007,0.75,0.4794941900205058,0.5136705399863295,0.034176349965823694,0.6601373945010655,0.4754712082049724,-0.008498445998445977,audit_population
arousal,normalized_asymmetry,12,gpu_mlp,20261007,0.75,0.4777853725222146,0.4470266575529733,-0.030758714969241263,0.6601373945010655,0.4754712082049724,-0.008498445998445977,audit_population
arousal,normalized_asymmetry,12,linear_logistic,20261007,0.75,0.46616541353383456,0.46514012303485985,-0.001025290498974707,0.6601373945010655,0.4754712082049724,-0.008498445998445977,audit_population
arousal,relative_power,24,gpu_mlp,20261007,0.75,0.49145591250854403,0.5536568694463431,0.062200956937799035,0.6601373945010655,0.4754712082049724,-0.008498445998445977,audit_population
arousal,relative_power,24,linear_logistic,20261007,0.75,0.5095693779904307,0.5205058099794941,0.010936431989063466,0.6601373945010655,0.4754712082049724,-0.008498445998445977,audit_population
arousal,all,72,gpu_mlp,20261007,1.0,0.47607655502392343,0.46479835953520166,-0.011278195488721776,0.9,0.6331187898085061,0.028479236812570155,audit_population
arousal,all,72,linear_logistic,20261007,1.0,0.49965823650034175,0.47607655502392343,-0.023581681476418315,0.9,0.6331187898085061,0.028479236812570155,audit_population
arousal,baseline_delta,72,gpu_mlp,20261007,1.0,0.49282296650717705,0.5075187969924811,0.014695830485304096,0.9,0.6331187898085061,0.028479236812570155,audit_population
arousal,baseline_delta,72,linear_logistic,20261007,1.0,0.4794941900205058,0.4976076555023923,0.01811346548188647,0.9,0.6331187898085061,0.028479236812570155,audit_population
arousal,normalized_asymmetry,12,gpu_mlp,20261007,1.0,0.4777853725222146,0.45078605604921396,-0.026999316473000634,0.9,0.6331187898085061,0.028479236812570155,audit_population
arousal,normalized_asymmetry,12,linear_logistic,20261007,1.0,0.46616541353383456,0.46684894053315107,0.0006835269993165083,0.9,0.6331187898085061,0.028479236812570155,audit_population
arousal,relative_power,24,gpu_mlp,20261007,1.0,0.49145591250854403,0.5714285714285714,0.07997265892002736,0.9,0.6331187898085061,0.028479236812570155,audit_population
arousal,relative_power,24,linear_logistic,20261007,1.0,0.5095693779904307,0.5109364319890636,0.0013670539986329056,0.9,0.6331187898085061,0.028479236812570155,audit_population
valence,all,72,gpu_mlp,20260813,0.0,0.4678742310321258,0.46684894053315107,-0.001025290498974707,0.0,0.03259283267733455,-0.03888888888888889,audit_population
valence,all,72,linear_logistic,20260813,0.0,0.49077238550922764,0.46274777853725224,-0.028024606971975397,0.0,0.03259283267733455,-0.03888888888888889,audit_population
valence,baseline_delta,72,gpu_mlp,20260813,0.0,0.5471633629528366,0.5444292549555707,-0.002734107997265922,0.0,0.03259283267733455,-0.03888888888888889,audit_population
valence,baseline_delta,72,linear_logistic,20260813,0.0,0.5222146274777854,0.49419002050580996,-0.028024606971975397,0.0,0.03259283267733455,-0.03888888888888889,audit_population
valence,normalized_asymmetry,12,gpu_mlp,20260813,0.0,0.5054682159945317,0.5177717019822283,0.012303485987696594,0.0,0.03259283267733455,-0.03888888888888889,audit_population
valence,normalized_asymmetry,12,linear_logistic,20260813,0.0,0.47573479152426523,0.5064935064935064,0.030758714969241208,0.0,0.03259283267733455,-0.03888888888888889,audit_population
valence,relative_power,24,gpu_mlp,20260813,0.0,0.50580997949419,0.5297334244702666,0.02392344497607657,0.0,0.03259283267733455,-0.03888888888888889,audit_population
valence,relative_power,24,linear_logistic,20260813,0.0,0.4805194805194805,0.4665071770334928,-0.014012303485987698,0.0,0.03259283267733455,-0.03888888888888889,audit_population
valence,all,72,gpu_mlp,20260813,0.25,0.4678742310321258,0.475393028024607,0.007518796992481203,0.2452562047928969,0.1799866344178575,-0.04014346764346764,audit_population
valence,all,72,linear_logistic,20260813,0.25,0.49077238550922764,0.46479835953520166,-0.025974025974025983,0.2452562047928969,0.1799866344178575,-0.04014346764346764,audit_population
valence,baseline_delta,72,gpu_mlp,20260813,0.25,0.5471633629528366,0.5396445659603555,-0.007518796992481147,0.2452562047928969,0.1799866344178575,-0.04014346764346764,audit_population
valence,baseline_delta,72,linear_logistic,20260813,0.25,0.5222146274777854,0.5006835269993165,-0.021531100478468845,0.2452562047928969,0.1799866344178575,-0.04014346764346764,audit_population
valence,normalized_asymmetry,12,gpu_mlp,20260813,0.25,0.5054682159945317,0.4965823650034176,-0.008885850991114108,0.2452562047928969,0.1799866344178575,-0.04014346764346764,audit_population
valence,normalized_asymmetry,12,linear_logistic,20260813,0.25,0.47573479152426523,0.47026657552973344,-0.005468215994531789,0.2452562047928969,0.1799866344178575,-0.04014346764346764,audit_population
valence,relative_power,24,gpu_mlp,20260813,0.25,0.50580997949419,0.5109364319890636,0.005126452494873535,0.2452562047928969,0.1799866344178575,-0.04014346764346764,audit_population
valence,relative_power,24,linear_logistic,20260813,0.25,0.4805194805194805,0.4644565960355434,-0.016062884483937112,0.2452562047928969,0.1799866344178575,-0.04014346764346764,audit_population
valence,all,72,gpu_mlp,20260813,0.5,0.4678742310321258,0.49008885850991113,0.022214627477785354,0.5027764468765981,0.3407249182791975,-0.0340533078033078,audit_population
valence,all,72,linear_logistic,20260813,0.5,0.49077238550922764,0.461038961038961,-0.02973342447026661,0.5027764468765981,0.3407249182791975,-0.0340533078033078,audit_population
valence,baseline_delta,72,gpu_mlp,20260813,0.5,0.5471633629528366,0.5300751879699248,-0.01708817498291182,0.5027764468765981,0.3407249182791975,-0.0340533078033078,audit_population
valence,baseline_delta,72,linear_logistic,20260813,0.5,0.5222146274777854,0.49043062200956933,-0.031784005468216026,0.5027764468765981,0.3407249182791975,-0.0340533078033078,audit_population
valence,normalized_asymmetry,12,gpu_mlp,20260813,0.5,0.5054682159945317,0.49829118250170884,-0.007177033492822893,0.5027764468765981,0.3407249182791975,-0.0340533078033078,audit_population
valence,normalized_asymmetry,12,linear_logistic,20260813,0.5,0.47573479152426523,0.49077238550922764,0.015037593984962405,0.5027764468765981,0.3407249182791975,-0.0340533078033078,audit_population
valence,relative_power,24,gpu_mlp,20260813,0.5,0.50580997949419,0.5222146274777854,0.01640464798359531,0.5027764468765981,0.3407249182791975,-0.0340533078033078,audit_population
valence,relative_power,24,linear_logistic,20260813,0.5,0.4805194805194805,0.4719753930280246,-0.00854408749145591,0.5027764468765981,0.3407249182791975,-0.0340533078033078,audit_population
valence,all,72,gpu_mlp,20260813,0.75,0.4678742310321258,0.5225563909774436,0.054682159945317776,0.7599807484794286,0.48785774957077266,-0.10882131757131759,audit_population
valence,all,72,linear_logistic,20260813,0.75,0.49077238550922764,0.4524948735475051,-0.03827751196172252,0.7599807484794286,0.48785774957077266,-0.10882131757131759,audit_population
valence,baseline_delta,72,gpu_mlp,20260813,0.75,0.5471633629528366,0.5423786739576213,-0.004784688995215336,0.7599807484794286,0.48785774957077266,-0.10882131757131759,audit_population
valence,baseline_delta,72,linear_logistic,20260813,0.75,0.5222146274777854,0.49111414900888584,-0.031100478468899517,0.7599807484794286,0.48785774957077266,-0.10882131757131759,audit_population
valence,normalized_asymmetry,12,gpu_mlp,20260813,0.75,0.5054682159945317,0.48632946001367056,-0.019138755980861177,0.7599807484794286,0.48785774957077266,-0.10882131757131759,audit_population
valence,normalized_asymmetry,12,linear_logistic,20260813,0.75,0.47573479152426523,0.4887218045112782,0.012987012987012991,0.7599807484794286,0.48785774957077266,-0.10882131757131759,audit_population
valence,relative_power,24,gpu_mlp,20260813,0.75,0.50580997949419,0.5276828434723171,0.021872863978127044,0.7599807484794286,0.48785774957077266,-0.10882131757131759,audit_population
valence,relative_power,24,linear_logistic,20260813,0.75,0.4805194805194805,0.46924128503075874,-0.011278195488721776,0.7599807484794286,0.48785774957077266,-0.10882131757131759,audit_population
valence,all,72,gpu_mlp,20260813,1.0,0.4678742310321258,0.5078605604921395,0.03998632946001368,1.0,0.6410499263865612,-0.08453407703407703,audit_population
valence,all,72,linear_logistic,20260813,1.0,0.49077238550922764,0.508544087491456,0.017771701982228327,1.0,0.6410499263865612,-0.08453407703407703,audit_population
valence,baseline_delta,72,gpu_mlp,20260813,1.0,0.5471633629528366,0.527341079972659,-0.01982228298017763,1.0,0.6410499263865612,-0.08453407703407703,audit_population
valence,baseline_delta,72,linear_logistic,20260813,1.0,0.5222146274777854,0.5136705399863295,-0.008544087491455854,1.0,0.6410499263865612,-0.08453407703407703,audit_population
valence,normalized_asymmetry,12,gpu_mlp,20260813,1.0,0.5054682159945317,0.487012987012987,-0.018455228981544725,1.0,0.6410499263865612,-0.08453407703407703,audit_population
valence,normalized_asymmetry,12,linear_logistic,20260813,1.0,0.47573479152426523,0.4747095010252905,-0.001025290498974707,1.0,0.6410499263865612,-0.08453407703407703,audit_population
valence,relative_power,24,gpu_mlp,20260813,1.0,0.50580997949419,0.5406698564593302,0.034859876965140146,1.0,0.6410499263865612,-0.08453407703407703,audit_population
valence,relative_power,24,linear_logistic,20260813,1.0,0.4805194805194805,0.45625427204374575,-0.024265208475734767,1.0,0.6410499263865612,-0.08453407703407703,audit_population
valence,all,72,gpu_mlp,20260829,0.0,0.5003417634996583,0.5311004784688995,0.030758714969241208,0.0,0.015503139692780799,0.0,audit_population
valence,all,72,linear_logistic,20260829,0.0,0.48564593301435405,0.5068352699931647,0.021189336978810702,0.0,0.015503139692780799,0.0,audit_population
valence,baseline_delta,72,gpu_mlp,20260829,0.0,0.5099111414900889,0.5840738209159262,0.07416267942583732,0.0,0.015503139692780799,0.0,audit_population
valence,baseline_delta,72,linear_logistic,20260829,0.0,0.5,0.5287081339712919,0.028708133971291905,0.0,0.015503139692780799,0.0,audit_population
valence,normalized_asymmetry,12,gpu_mlp,20260829,0.0,0.5324675324675325,0.5393028024606972,0.006835269993164639,0.0,0.015503139692780799,0.0,audit_population
valence,normalized_asymmetry,12,linear_logistic,20260829,0.0,0.5338345864661654,0.5054682159945317,-0.028366370471633706,0.0,0.015503139692780799,0.0,audit_population
valence,relative_power,24,gpu_mlp,20260829,0.0,0.5123034859876965,0.4859876965140123,-0.02631578947368418,0.0,0.015503139692780799,0.0,audit_population
valence,relative_power,24,linear_logistic,20260829,0.0,0.47026657552973344,0.47881066302118935,0.00854408749145591,0.0,0.015503139692780799,0.0,audit_population
valence,all,72,gpu_mlp,20260829,0.25,0.5003417634996583,0.5509227614490773,0.05058099794941895,0.2447916042827283,0.16303802383733484,0.026349900099900115,audit_population
valence,all,72,linear_logistic,20260829,0.25,0.48564593301435405,0.5143540669856459,0.02870813397129185,0.2447916042827283,0.16303802383733484,0.026349900099900115,audit_population
valence,baseline_delta,72,gpu_mlp,20260829,0.25,0.5099111414900889,0.5283663704716337,0.018455228981544836,0.2447916042827283,0.16303802383733484,0.026349900099900115,audit_population
valence,baseline_delta,72,linear_logistic,20260829,0.25,0.5,0.48222829801777173,-0.017771701982228272,0.2447916042827283,0.16303802383733484,0.026349900099900115,audit_population
valence,normalized_asymmetry,12,gpu_mlp,20260829,0.25,0.5324675324675325,0.5003417634996583,-0.032125768967874224,0.2447916042827283,0.16303802383733484,0.026349900099900115,audit_population
valence,normalized_asymmetry,12,linear_logistic,20260829,0.25,0.5338345864661654,0.5047846889952153,-0.029049897470950103,0.2447916042827283,0.16303802383733484,0.026349900099900115,audit_population
valence,relative_power,24,gpu_mlp,20260829,0.25,0.5123034859876965,0.5075187969924811,-0.004784688995215336,0.2447916042827283,0.16303802383733484,0.026349900099900115,audit_population
valence,relative_power,24,linear_logistic,20260829,0.25,0.47026657552973344,0.48632946001367056,0.016062884483937112,0.2447916042827283,0.16303802383733484,0.026349900099900115,audit_population
valence,all,72,gpu_mlp,20260829,0.5,0.5003417634996583,0.5676691729323308,0.06732740943267246,0.502661106355786,0.3189203537194292,0.027733447108447117,audit_population
valence,all,72,linear_logistic,20260829,0.5,0.48564593301435405,0.5078605604921395,0.02221462747778541,0.502661106355786,0.3189203537194292,0.027733447108447117,audit_population
valence,baseline_delta,72,gpu_mlp,20260829,0.5,0.5099111414900889,0.5478468899521531,0.03793574846206427,0.502661106355786,0.3189203537194292,0.027733447108447117,audit_population
valence,baseline_delta,72,linear_logistic,20260829,0.5,0.5,0.5481886534518113,0.048188653451811336,0.502661106355786,0.3189203537194292,0.027733447108447117,audit_population
valence,normalized_asymmetry,12,gpu_mlp,20260829,0.5,0.5324675324675325,0.5485304169514695,0.016062884483937,0.502661106355786,0.3189203537194292,0.027733447108447117,audit_population
valence,normalized_asymmetry,12,linear_logistic,20260829,0.5,0.5338345864661654,0.5047846889952153,-0.029049897470950103,0.502661106355786,0.3189203537194292,0.027733447108447117,audit_population
valence,relative_power,24,gpu_mlp,20260829,0.5,0.5123034859876965,0.5160628844839371,0.003759398496240629,0.502661106355786,0.3189203537194292,0.027733447108447117,audit_population
valence,relative_power,24,linear_logistic,20260829,0.5,0.47026657552973344,0.4955570745044429,0.025290498974709474,0.502661106355786,0.3189203537194292,0.027733447108447117,audit_population
valence,all,72,gpu_mlp,20260829,0.75,0.5003417634996583,0.5403280929596719,0.03998632946001357,0.7492463377676767,0.4670121389925269,0.018049381174381172,audit_population
valence,all,72,linear_logistic,20260829,0.75,0.48564593301435405,0.5153793574846206,0.029733424470266556,0.7492463377676767,0.4670121389925269,0.018049381174381172,audit_population
valence,baseline_delta,72,gpu_mlp,20260829,0.75,0.5099111414900889,0.5338345864661654,0.02392344497607657,0.7492463377676767,0.4670121389925269,0.018049381174381172,audit_population
valence,baseline_delta,72,linear_logistic,20260829,0.75,0.5,0.4969241285030759,-0.0030758714969241208,0.7492463377676767,0.4670121389925269,0.018049381174381172,audit_population
valence,normalized_asymmetry,12,gpu_mlp,20260829,0.75,0.5324675324675325,0.508544087491456,-0.02392344497607657,0.7492463377676767,0.4670121389925269,0.018049381174381172,audit_population
valence,normalized_asymmetry,12,linear_logistic,20260829,0.75,0.5338345864661654,0.5112781954887218,-0.022556390977443663,0.7492463377676767,0.4670121389925269,0.018049381174381172,audit_population
valence,relative_power,24,gpu_mlp,20260829,0.75,0.5123034859876965,0.5102529049897471,-0.002050580997949414,0.7492463377676767,0.4670121389925269,0.018049381174381172,audit_population
valence,relative_power,24,linear_logistic,20260829,0.75,0.47026657552973344,0.47231715652768286,0.002050580997949414,0.7492463377676767,0.4670121389925269,0.018049381174381172,audit_population
valence,all,72,gpu_mlp,20260829,1.0,0.5003417634996583,0.569377990430622,0.06903622693096367,1.0,0.6206075800546544,0.002942543567543571,audit_population
valence,all,72,linear_logistic,20260829,1.0,0.48564593301435405,0.5143540669856459,0.02870813397129185,1.0,0.6206075800546544,0.002942543567543571,audit_population
valence,baseline_delta,72,gpu_mlp,20260829,1.0,0.5099111414900889,0.5591250854408749,0.04921394395078604,1.0,0.6206075800546544,0.002942543567543571,audit_population
valence,baseline_delta,72,linear_logistic,20260829,1.0,0.5,0.525974025974026,0.025974025974025983,1.0,0.6206075800546544,0.002942543567543571,audit_population
valence,normalized_asymmetry,12,gpu_mlp,20260829,1.0,0.5324675324675325,0.5263157894736842,-0.0061517429938483525,1.0,0.6206075800546544,0.002942543567543571,audit_population
valence,normalized_asymmetry,12,linear_logistic,20260829,1.0,0.5338345864661654,0.536226930963773,0.0023923444976076125,1.0,0.6206075800546544,0.002942543567543571,audit_population
valence,relative_power,24,gpu_mlp,20260829,1.0,0.5123034859876965,0.5393028024606972,0.02699931647300069,1.0,0.6206075800546544,0.002942543567543571,audit_population
valence,relative_power,24,linear_logistic,20260829,1.0,0.47026657552973344,0.4880382775119617,0.017771701982228272,1.0,0.6206075800546544,0.002942543567543571,audit_population
valence,all,72,gpu_mlp,20260911,0.0,0.5276828434723171,0.5263157894736842,-0.0013670539986329056,0.0,0.016576397818756982,0.008750000000000003,audit_population
valence,all,72,linear_logistic,20260911,0.0,0.5153793574846206,0.5239234449760766,0.008544087491455965,0.0,0.016576397818756982,0.008750000000000003,audit_population
valence,baseline_delta,72,gpu_mlp,20260911,0.0,0.5372522214627478,0.49863294600136704,-0.03861927546138072,0.0,0.016576397818756982,0.008750000000000003,audit_population
valence,baseline_delta,72,linear_logistic,20260911,0.0,0.4880382775119617,0.46377306903622695,-0.024265208475734767,0.0,0.016576397818756982,0.008750000000000003,audit_population
valence,normalized_asymmetry,12,gpu_mlp,20260911,0.0,0.5457963089542037,0.5095693779904307,-0.03622693096377305,0.0,0.016576397818756982,0.008750000000000003,audit_population
valence,normalized_asymmetry,12,linear_logistic,20260911,0.0,0.5215311004784688,0.48974709501025293,-0.031784005468215915,0.0,0.016576397818756982,0.008750000000000003,audit_population
valence,relative_power,24,gpu_mlp,20260911,0.0,0.49521531100478466,0.5006835269993165,0.005468215994531844,0.0,0.016576397818756982,0.008750000000000003,audit_population
valence,relative_power,24,linear_logistic,20260911,0.0,0.5102529049897471,0.47163362952836635,-0.03861927546138072,0.0,0.016576397818756982,0.008750000000000003,audit_population
valence,all,72,gpu_mlp,20260911,0.25,0.5276828434723171,0.524606971975393,-0.0030758714969241208,0.25679517964658977,0.15833970608461295,0.002202797202797202,audit_population
valence,all,72,linear_logistic,20260911,0.25,0.5153793574846206,0.5064935064935064,-0.008885850991114164,0.25679517964658977,0.15833970608461295,0.002202797202797202,audit_population
valence,baseline_delta,72,gpu_mlp,20260911,0.25,0.5372522214627478,0.5157211209842789,-0.021531100478468845,0.25679517964658977,0.15833970608461295,0.002202797202797202,audit_population
valence,baseline_delta,72,linear_logistic,20260911,0.25,0.4880382775119617,0.5232399179767601,0.035201640464798345,0.25679517964658977,0.15833970608461295,0.002202797202797202,audit_population
valence,normalized_asymmetry,12,gpu_mlp,20260911,0.25,0.5457963089542037,0.50580997949419,-0.03998632946001368,0.25679517964658977,0.15833970608461295,0.002202797202797202,audit_population
valence,normalized_asymmetry,12,linear_logistic,20260911,0.25,0.5215311004784688,0.45522898154477104,-0.0663021189336978,0.25679517964658977,0.15833970608461295,0.002202797202797202,audit_population
valence,relative_power,24,gpu_mlp,20260911,0.25,0.49521531100478466,0.47641831852358163,-0.018796992481203034,0.25679517964658977,0.15833970608461295,0.002202797202797202,audit_population
valence,relative_power,24,linear_logistic,20260911,0.25,0.5102529049897471,0.4894053315105946,-0.020847573479152448,0.25679517964658977,0.15833970608461295,0.002202797202797202,audit_population
valence,all,72,gpu_mlp,20260911,0.5,0.5276828434723171,0.5321257689678742,0.004442925495557137,0.4998161789949948,0.294868276188962,0.009054417804417809,audit_population
valence,all,72,linear_logistic,20260911,0.5,0.5153793574846206,0.5078605604921395,-0.007518796992481147,0.4998161789949948,0.294868276188962,0.009054417804417809,audit_population
valence,baseline_delta,72,gpu_mlp,20260911,0.5,0.5372522214627478,0.5023923444976077,-0.034859876965140035,0.4998161789949948,0.294868276188962,0.009054417804417809,audit_population
valence,baseline_delta,72,linear_logistic,20260911,0.5,0.4880382775119617,0.5017088174982912,0.0136705399863295,0.4998161789949948,0.294868276188962,0.009054417804417809,audit_population
valence,normalized_asymmetry,12,gpu_mlp,20260911,0.5,0.5457963089542037,0.47436773752563227,-0.07142857142857145,0.4998161789949948,0.294868276188962,0.009054417804417809,audit_population
valence,normalized_asymmetry,12,linear_logistic,20260911,0.5,0.5215311004784688,0.46172248803827753,-0.05980861244019131,0.4998161789949948,0.294868276188962,0.009054417804417809,audit_population
valence,relative_power,24,gpu_mlp,20260911,0.5,0.49521531100478466,0.49624060150375937,0.001025290498974707,0.4998161789949948,0.294868276188962,0.009054417804417809,audit_population
valence,relative_power,24,linear_logistic,20260911,0.5,0.5102529049897471,0.48017771701982226,-0.03007518796992481,0.4998161789949948,0.294868276188962,0.009054417804417809,audit_population
valence,all,72,gpu_mlp,20260911,0.75,0.5276828434723171,0.5516062884483937,0.02392344497607657,0.7114075505424228,0.4064443436403364,-0.018272495478377837,audit_population
valence,all,72,linear_logistic,20260911,0.75,0.5153793574846206,0.46924128503075874,-0.04613807245386187,0.7114075505424228,0.4064443436403364,-0.018272495478377837,audit_population
valence,baseline_delta,72,gpu_mlp,20260911,0.75,0.5372522214627478,0.5116199589883801,-0.025632262474367673,0.7114075505424228,0.4064443436403364,-0.018272495478377837,audit_population
valence,baseline_delta,72,linear_logistic,20260911,0.75,0.4880382775119617,0.5075187969924811,0.01948051948051943,0.7114075505424228,0.4064443436403364,-0.018272495478377837,audit_population
valence,normalized_asymmetry,12,gpu_mlp,20260911,0.75,0.5457963089542037,0.5116199589883801,-0.03417634996582364,0.7114075505424228,0.4064443436403364,-0.018272495478377837,audit_population
valence,normalized_asymmetry,12,linear_logistic,20260911,0.75,0.5215311004784688,0.4730006835269993,-0.048530416951469535,0.7114075505424228,0.4064443436403364,-0.018272495478377837,audit_population
valence,relative_power,24,gpu_mlp,20260911,0.75,0.49521531100478466,0.4709501025290499,-0.024265208475734767,0.7114075505424228,0.4064443436403364,-0.018272495478377837,audit_population
valence,relative_power,24,linear_logistic,20260911,0.75,0.5102529049897471,0.49008885850991113,-0.02016404647983594,0.7114075505424228,0.4064443436403364,-0.018272495478377837,audit_population
valence,all,72,gpu_mlp,20260911,1.0,0.5276828434723171,0.5078605604921395,-0.01982228298017763,1.0,0.5700315485255019,-0.04003531599119835,audit_population
valence,all,72,linear_logistic,20260911,1.0,0.5153793574846206,0.48427887901572114,-0.031100478468899462,1.0,0.5700315485255019,-0.04003531599119835,audit_population
valence,baseline_delta,72,gpu_mlp,20260911,1.0,0.5372522214627478,0.5088858509911142,-0.028366370471633595,1.0,0.5700315485255019,-0.04003531599119835,audit_population
valence,baseline_delta,72,linear_logistic,20260911,1.0,0.4880382775119617,0.4979494190020506,0.00991114149008887,1.0,0.5700315485255019,-0.04003531599119835,audit_population
valence,normalized_asymmetry,12,gpu_mlp,20260911,1.0,0.5457963089542037,0.4859876965140123,-0.05980861244019142,1.0,0.5700315485255019,-0.04003531599119835,audit_population
valence,normalized_asymmetry,12,linear_logistic,20260911,1.0,0.5215311004784688,0.4730006835269993,-0.048530416951469535,1.0,0.5700315485255019,-0.04003531599119835,audit_population
valence,relative_power,24,gpu_mlp,20260911,1.0,0.49521531100478466,0.504442925495557,0.009227614490772362,1.0,0.5700315485255019,-0.04003531599119835,audit_population
valence,relative_power,24,linear_logistic,20260911,1.0,0.5102529049897471,0.4883800410116199,-0.021872863978127155,1.0,0.5700315485255019,-0.04003531599119835,audit_population
valence,all,72,gpu_mlp,20260923,0.0,0.5218728639781272,0.5338345864661654,0.011961722488038284,0.0,0.011898752184628675,0.0,audit_population
valence,all,72,linear_logistic,20260923,0.0,0.4935064935064935,0.5037593984962406,0.010252904989747125,0.0,0.011898752184628675,0.0,audit_population
valence,baseline_delta,72,gpu_mlp,20260923,0.0,0.51742993848257,0.5321257689678742,0.014695830485304207,0.0,0.011898752184628675,0.0,audit_population
valence,baseline_delta,72,linear_logistic,20260923,0.0,0.4958988380041012,0.461038961038961,-0.034859876965140146,0.0,0.011898752184628675,0.0,audit_population
valence,normalized_asymmetry,12,gpu_mlp,20260923,0.0,0.5393028024606972,0.5215311004784688,-0.017771701982228327,0.0,0.011898752184628675,0.0,audit_population
